Comm. Timestamp,FCnt,SpFact,RSSI,SNR,Gateway,Payload (Hex),AccMotion,AccX,AccY,AccZ,Analog1,Co2,ExternalDigital,ExternalDistance,ExternalTemp1,Humidity,IrExternalTemp,IrInternalTemp,Latitude,Light,Longitude,Motion,Occupancy,Pressure,Pulse1,Pulse1Abs,SoundAvg,SoundPeak,Temperature,Vdd,Waterleak,Events
2022-08-20 02:03:26,3743,10,-114,-1,1105,0100b30251070e300c00c214000f61e4,,,,,,,,,19.4,81,,,,,,,,1008.1,,,,,17.9,3632,,
2022-08-20 02:13:26,3744,10,-110,-8,146,0100b30251070e300c00c214000f6181,,,,,,,,,19.4,81,,,,,,,,1008.001,,,,,17.9,3632,,
2022-08-20 02:23:26,3745,10,-113,1,1105,0100b30251070e2d0c00c114000f6105,,,,,,,,,19.3,81,,,,,,,,1007.877,,,,,17.9,3629,,
2022-08-20 02:33:26,3746,10,-113,-2.2,146,0100b20251070e300c00c114000f614d,,,,,,,,,19.3,81,,,,,,,,1007.949,,,,,17.8,3632,,
2022-08-20 02:53:27,3748,10,-113,-1,1105,0100b40251070e2d0c00c114000f60c0,,,,,,,,,19.3,81,,,,,,,,1007.808,,,,,18,3629,,
2022-08-20 03:03:26,3749,10,-111,-9,146,0100b30251070e2d0c00c114000f6116,,,,,,,,,19.3,81,,,,,,,,1007.894,,,,,17.9,3629,,
2022-08-20 03:13:30,3750,10,-114,-4.8,146,0100b40251070e280c00c114000f616d,,,,,,,,,19.3,81,,,,,,,,1007.981,,,,,18,3624,,
2022-08-20 03:13:30,3750,10,-114,0,1105,0100b40251070e280c00c114000f616d,,,,,,,,,19.3,81,,,,,,,,1007.981,,,,,18,3624,,
2022-08-20 03:23:26,3751,10,-114,0,1105,0100b30251070e250c00c114000f6131,,,,,,,,,19.3,81,,,,,,,,1007.921,,,,,17.9,3621,,
2022-08-20 03:33:26,3752,10,-113,-2.5,146,0100b40251070e250c00c114000f6102,,,,,,,,,19.3,81,,,,,,,,1007.874,,,,,18,3621,,
2022-08-20 03:43:26,3753,10,-113,1,1105,0100b30251070e250c00c014000f60a6,,,,,,,,,19.2,81,,,,,,,,1007.782,,,,,17.9,3621,,
2022-08-20 03:53:26,3754,10,-114,0,1105,0100b40251070e250c00c014000f601c,,,,,,,,,19.2,81,,,,,,,,1007.644,,,,,18,3621,,
2022-08-20 04:03:26,3755,10,-113,1,1105,0100b40251070e250c00c014000f5ffb,,,,,,,,,19.2,81,,,,,,,,1007.611,,,,,18,3621,,
2022-08-20 04:13:26,3756,10,-115,-1,1105,0100b40251070e250c00c014000f602e,,,,,,,,,19.2,81,,,,,,,,1007.662,,,,,18,3621,,
2022-08-20 04:23:26,3757,10,-108,-7,1105,0100b30251070e250c00bf14000f602c,,,,,,,,,19.1,81,,,,,,,,1007.66,,,,,17.9,3621,,
2022-08-20 04:33:26,3758,10,-114,0,1105,0100b30251070e250c00bf14000f5f93,,,,,,,,,19.1,81,,,,,,,,1007.507,,,,,17.9,3621,,
2022-08-20 04:43:26,3759,10,-114,-1,1105,0100b30251070e250c00bf14000f5f38,,,,,,,,,19.1,81,,,,,,,,1007.416,,,,,17.9,3621,,
2022-08-20 04:53:26,3760,10,-113,-3,1105,0100b30251070e250c00bf14000f5f7f,,,,,,,,,19.1,81,,,,,,,,1007.487,,,,,17.9,3621,,
2022-08-20 05:03:26,3761,10,-113,-7.8,146,0100b30251070e250c00be14000f5f38,,,,,,,,,19,81,,,,,,,,1007.416,,,,,17.9,3621,,
2022-08-20 05:13:26,3762,10,-110,-3.8,146,0100b20251070e250c00be14000f5e06,,,,,,,,,19,81,,,,,,,,1007.11,,,,,17.8,3621,,
2022-08-20 05:23:26,3763,10,-114,1,1105,0100b10252070e250c00be14000f5e7a,,,,,,,,,19,82,,,,,,,,1007.226,,,,,17.7,3621,,
2022-08-20 05:33:26,3764,10,-114,-5.8,146,0100b00252070e250c00bd14000f5ea6,,,,,,,,,18.9,82,,,,,,,,1007.27,,,,,17.6,3621,,
2022-08-20 05:43:26,3765,10,-109,-7,146,0100ae0252070e250c00bc14000f5e9d,,,,,,,,,18.8,82,,,,,,,,1007.261,,,,,17.4,3621,,
2022-08-20 05:53:26,3766,10,-113,0,1105,0100ad0252070e230c00bb14000f5f99,,,,,,,,,18.7,82,,,,,,,,1007.513,,,,,17.3,3619,,
2022-08-20 06:03:29,3767,10,-114,0,1105,0100ac0252070e250c00ba14000f602c,,,,,,,,,18.6,82,,,,,,,,1007.66,,,,,17.2,3621,,
2022-08-20 06:13:26,3768,10,-113,0,1105,0100ab0252070e250c00ba14000f6053,,,,,,,,,18.6,82,,,,,,,,1007.699,,,,,17.1,3621,,
2022-08-20 06:23:26,3769,10,-113,1,1105,0100a70252070e230c00b914000f6114,,,,,,,,,18.5,82,,,,,,,,1007.892,,,,,16.7,3619,,
2022-08-20 06:33:26,3770,10,-110,-4.2,146,0100a50252070e280c00b814000f6138,,,,,,,,,18.4,82,,,,,,,,1007.928,,,,,16.5,3624,,
2022-08-20 06:43:26,3771,10,-110,-5.5,146,0100a50252070e250c00b714000f6182,,,,,,,,,18.3,82,,,,,,,,1008.002,,,,,16.5,3621,,
2022-08-20 06:53:26,3772,10,-113,0,1105,0100a40251070e250c00b714000f61ec,,,,,,,,,18.3,81,,,,,,,,1008.108,,,,,16.4,3621,,
2022-08-20 07:13:26,3774,10,-114,-2,1105,0100a50251070e250c00b614000f62a9,,,,,,,,,18.2,81,,,,,,,,1008.297,,,,,16.5,3621,,
2022-08-20 07:23:26,3775,10,-115,-1,1105,0100a60251070e250c00b614000f62bb,,,,,,,,,18.2,81,,,,,,,,1008.315,,,,,16.6,3621,,
2022-08-20 07:33:26,3776,10,-114,-4,1105,0100a80251070e250c00b614000f6244,,,,,,,,,18.2,81,,,,,,,,1008.196,,,,,16.8,3621,,
2022-08-20 07:43:26,3777,10,-115,-4,1105,0100a90251070e250c00b714000f624f,,,,,,,,,18.3,81,,,,,,,,1008.207,,,,,16.9,3621,,
2022-08-20 07:53:28,3778,10,-111,-6,146,0100aa0251070e250c00b714000f61fb,,,,,,,,,18.3,81,,,,,,,,1008.123,,,,,17,3621,,
2022-08-20 08:03:26,3779,10,-115,0,1105,0100ab0251070e250c00b814000f6292,,,,,,,,,18.4,81,,,,,,,,1008.274,,,,,17.1,3621,,
2022-08-20 08:13:26,3780,10,-113,1,1105,0100ad0251070e250c00b814000f624a,,,,,,,,,18.4,81,,,,,,,,1008.202,,,,,17.3,3621,,
2022-08-20 08:23:25,3781,10,-114,-5,1105,0100b00251070e250c00b914000f621e,,,,,,,,,18.5,81,,,,,,,,1008.158,,,,,17.6,3621,,
2022-08-20 08:43:26,3783,10,-115,-4,1105,0100b50251070e250c00bb14000f62a6,,,,,,,,,18.7,81,,,,,,,,1008.294,,,,,18.1,3621,,
2022-08-20 08:53:25,3784,10,-110,-4,146,0100b30251070e250c00bb14000f62fc,,,,,,,,,18.7,81,,,,,,,,1008.38,,,,,17.9,3621,,
2022-08-20 09:03:25,3785,10,-114,-6.5,146,0100b20251070e250c00bb14000f62c7,,,,,,,,,18.7,81,,,,,,,,1008.327,,,,,17.8,3621,,
2022-08-20 09:13:25,3786,10,-87,0,146,0100b20251070e250c00bb14000f62f0,,,,,,,,,18.7,81,,,,,,,,1008.368,,,,,17.8,3621,,
2022-08-20 09:23:25,3787,10,-108,-8,146,0100b40251070e250c00bc14000f63b9,,,,,,,,,18.8,81,,,,,,,,1008.569,,,,,18,3621,,
2022-08-20 09:33:25,3788,10,-114,0,1105,0100b80250070e250c00bd14000f63fc,,,,,,,,,18.9,80,,,,,,,,1008.636,,,,,18.4,3621,,
2022-08-20 09:43:25,3789,10,-116,-3,1105,0100bb0250070e250c00be14000f63ff,,,,,,,,,19,80,,,,,,,,1008.639,,,,,18.7,3621,,
2022-08-20 09:53:25,3790,10,-113,-2,1105,0100bc0251070e250c00bf14000f64a4,,,,,,,,,19.1,81,,,,,,,,1008.804,,,,,18.8,3621,,
2022-08-20 10:03:25,3791,10,-110,-4,146,0100c10250070e250c00c014000f6535,,,,,,,,,19.2,80,,,,,,,,1008.949,,,,,19.3,3621,,
2022-08-20 10:13:25,3792,10,-115,0,1105,0100c60250070e280c00c214000f653e,,,,,,,,,19.4,80,,,,,,,,1008.958,,,,,19.8,3624,,
2022-08-20 10:23:25,3793,10,-116,-4,1105,0100c90250070e250c00c414000f6557,,,,,,,,,19.6,80,,,,,,,,1008.983,,,,,20.1,3621,,
2022-08-20 10:33:25,3794,10,-115,-4,1105,0100c70250070e250c00c414000f65ea,,,,,,,,,19.6,80,,,,,,,,1009.13,,,,,19.9,3621,,
2022-08-20 10:43:25,3795,10,-114,-5,1105,0100c40251070e250c00c314000f65f5,,,,,,,,,19.5,81,,,,,,,,1009.141,,,,,19.6,3621,,
2022-08-20 10:53:25,3796,10,-110,-4.5,146,0100c00251070e250c00c214000f6671,,,,,,,,,19.4,81,,,,,,,,1009.265,,,,,19.2,3621,,
2022-08-20 11:03:25,3797,10,-115,-3.2,146,0100be0251070e250c00c114000f6681,,,,,,,,,19.3,81,,,,,,,,1009.281,,,,,19,3621,,
2022-08-20 11:13:25,3798,10,-113,0,1105,0100bf0250070e250c00bf14000f65fb,,,,,,,,,19.1,80,,,,,,,,1009.147,,,,,19.1,3621,,
2022-08-20 11:23:25,3799,10,-110,-1.5,146,0100c00250070e250c00bf14000f6677,,,,,,,,,19.1,80,,,,,,,,1009.271,,,,,19.2,3621,,
2022-08-20 11:33:25,3800,10,-113,-0.8,146,0100c40250070e250c00bf14000f6732,,,,,,,,,19.1,80,,,,,,,,1009.458,,,,,19.6,3621,,
2022-08-20 11:43:25,3801,10,-114,-11,146,0100c30250070e250c00bf14000f6787,,,,,,,,,19.1,80,,,,,,,,1009.543,,,,,19.5,3621,,
2022-08-20 11:53:25,3802,10,-113,-1.8,146,0100c10250070e250c00be14000f67ec,,,,,,,,,19,80,,,,,,,,1009.644,,,,,19.3,3621,,
2022-08-20 12:03:25,3803,10,-114,-6.8,146,0100c10250070e230c00be14000f6818,,,,,,,,,19,80,,,,,,,,1009.688,,,,,19.3,3619,,
2022-08-20 12:13:25,3804,10,-113,-1.8,146,0100c20250070e250c00be14000f691b,,,,,,,,,19,80,,,,,,,,1009.947,,,,,19.4,3621,,
2022-08-20 12:23:25,3805,10,-112,2,1105,0100c30250070e250c00bf14000f6946,,,,,,,,,19.1,80,,,,,,,,1009.99,,,,,19.5,3621,,
2022-08-20 12:33:28,3806,10,-104,-4.8,146,0100c6024f070e250c00c214000f68a5,,,,,,,,,19.4,79,,,,,,,,1009.829,,,,,19.8,3621,,
2022-08-20 12:43:25,3807,10,-110,4,1105,0100c40250070e250c00c414000f687e,,,,,,,,,19.6,80,,,,,,,,1009.79,,,,,19.6,3621,,
2022-08-20 12:53:25,3808,10,-108,-10,1105,0100c60250070e250c00c614000f6905,,,,,,,,,19.8,80,,,,,,,,1009.925,,,,,19.8,3621,,
2022-08-20 13:03:25,3809,10,-111,0,1105,0100cf024f070e250c00c914000f699b,,,,,,,,,20.1,79,,,,,,,,1010.075,,,,,20.7,3621,,
2022-08-20 13:14:06,3810,10,-110,-1,146,0100c90250070e250c00cc14000f69c9,,,,,,,,,20.4,80,,,,,,,,1010.121,,,,,20.1,3621,,
2022-08-20 13:23:25,3811,10,-113,0,1105,0100c10250070e250c00cb14000f6a04,,,,,,,,,20.3,80,,,,,,,,1010.18,,,,,19.3,3621,,
2022-08-20 13:33:24,3812,10,-111,-10.5,146,0100bc0250070e280c00ca14000f69f6,,,,,,,,,20.2,80,,,,,,,,1010.166,,,,,18.8,3624,,
2022-08-20 13:53:24,3814,10,-114,-4,146,0100c00250070e250c00c814000f693f,,,,,,,,,20,80,,,,,,,,1009.983,,,,,19.2,3621,,
2022-08-20 14:03:25,3815,10,-113,0,1105,0100c5024f070e250c00c814000f6a14,,,,,,,,,20,79,,,,,,,,1010.196,,,,,19.7,3621,,
2022-08-20 14:13:25,3816,10,-108,-5.5,1105,0100ce024e070e250c00c814000f6a7b,,,,,,,,,20,78,,,,,,,,1010.299,,,,,20.6,3621,,
2022-08-20 14:23:24,3817,10,-111,-2,1105,0100d1024e070e250c00cb14000f6aac,,,,,,,,,20.3,78,,,,,,,,1010.348,,,,,20.9,3621,,
2022-08-20 14:33:27,3818,10,-111,-6,146,0100c9024f070e280c00c914000f6a34,,,,,,,,,20.1,79,,,,,,,,1010.228,,,,,20.1,3624,,
2022-08-20 14:43:24,3819,10,-115,0,1105,0100c7024f070e2b0c00c914000f6a32,,,,,,,,,20.1,79,,,,,,,,1010.226,,,,,19.9,3627,,
2022-08-20 14:53:27,3820,10,-111,-3,146,0100c3024f070e2b0c00c814000f6a3e,,,,,,,,,20,79,,,,,,,,1010.238,,,,,19.5,3627,,
2022-08-20 15:03:24,3821,10,-110,-5.8,146,0100c7024f070e280c00c714000f6a68,,,,,,,,,19.9,79,,,,,,,,1010.28,,,,,19.9,3624,,
2022-08-20 15:13:24,3822,10,-103,-5.5,1105,0100cd024e070e250c00cb14000f6b05,,,,,,,,,20.3,78,,,,,,,,1010.437,,,,,20.5,3621,,
2022-08-20 15:23:24,3823,10,-109,-6,146,0100c8024e070e280c00cc14000f6aef,,,,,,,,,20.4,78,,,,,,,,1010.415,,,,,20,3624,,
2022-08-20 15:33:24,3824,10,-114,0,1105,0100c7024e070e280c00ce14000f6a2a,,,,,,,,,20.6,78,,,,,,,,1010.218,,,,,19.9,3624,,
2022-08-20 15:43:24,3825,10,-116,-4,1105,0100c5024e070e280c00cf14000f6a55,,,,,,,,,20.7,78,,,,,,,,1010.261,,,,,19.7,3624,,
2022-08-20 15:53:27,3826,10,-116,-8,1105,0100c4024e070e280c00cf14000f6a2c,,,,,,,,,20.7,78,,,,,,,,1010.22,,,,,19.6,3624,,
2022-08-20 16:03:24,3827,10,-111,4,1105,0100c4024e070e280c00ce14000f6aad,,,,,,,,,20.6,78,,,,,,,,1010.349,,,,,19.6,3624,,
2022-08-20 16:13:24,3828,10,-112,0,1105,0100c5024e070e250c00ce14000f6b00,,,,,,,,,20.6,78,,,,,,,,1010.432,,,,,19.7,3621,,
2022-08-20 16:23:24,3829,10,-113,-9,1105,0100c8024e070e280c00d014000f6b15,,,,,,,,,20.8,78,,,,,,,,1010.453,,,,,20,3624,,
2022-08-20 16:33:24,3830,10,-113,0,1105,0100c9024e070e280c00d314000f6bcf,,,,,,,,,21.1,78,,,,,,,,1010.639,,,,,20.1,3624,,
2022-08-20 16:43:24,3831,10,-114,1,1105,0100cd024d070e2b0c00da14000f6c23,,,,,,,,,21.8,77,,,,,,,,1010.723,,,,,20.5,3627,,
2022-08-20 16:53:24,3832,10,-114,-7,1105,0100d0024d070e2b0c00e014000f6c16,,,,,,,,,22.4,77,,,,,,,,1010.71,,,,,20.8,3627,,
2022-08-20 17:03:24,3833,10,-116,-5,1105,0100d0024d070e280c00e214000f6cb5,,,,,,,,,22.6,77,,,,,,,,1010.869,,,,,20.8,3624,,
2022-08-20 17:13:24,3834,10,-116,-7,1105,0100d0024d070e2b0c00e114000f6cb0,,,,,,,,,22.5,77,,,,,,,,1010.864,,,,,20.8,3627,,
2022-08-20 17:23:24,3835,10,-113,0,1105,0100da024c070e2b0c00e414000f6d4d,,,,,,,,,22.8,76,,,,,,,,1011.021,,,,,21.8,3627,,
2022-08-20 17:33:24,3836,10,-115,-2,1105,0100e9024b070e2b0c00e714000f6e1a,,,,,,,,,23.1,75,,,,,,,,1011.226,,,,,23.3,3627,,
2022-08-20 17:43:24,3837,10,-108,-10,1105,0100dd024d070e2d0c00e814000f6ddb,,,,,,,,,23.2,77,,,,,,,,1011.163,,,,,22.1,3629,,
2022-08-20 17:53:24,3838,10,-114,-8,1105,0100d9024d070e2d0c00e714000f6d2e,,,,,,,,,23.1,77,,,,,,,,1010.99,,,,,21.7,3629,,
2022-08-20 18:03:24,3839,10,-109,-7.8,146,0100e2024c070e2b0c00e914000f6e22,,,,,,,,,23.3,76,,,,,,,,1011.234,,,,,22.6,3627,,
2022-08-20 18:13:24,3840,10,-111,4,1105,0100db024d070e2d0c00e814000f6db8,,,,,,,,,23.2,77,,,,,,,,1011.128,,,,,21.9,3629,,
2022-08-20 18:23:24,3841,10,-114,-3,1105,0100dc024d070e300c00e714000f6dc6,,,,,,,,,23.1,77,,,,,,,,1011.142,,,,,22,3632,,
2022-08-20 18:33:24,3842,10,-115,-3,1105,0100d3024d070e300c00e514000f6d2a,,,,,,,,,22.9,77,,,,,,,,1010.986,,,,,21.1,3632,,
2022-08-20 18:43:24,3843,10,-114,0,1105,0100d5024d070e300c00e314000f6d8c,,,,,,,,,22.7,77,,,,,,,,1011.084,,,,,21.3,3632,,
2022-08-20 18:53:23,3844,10,-113,-2,146,0100cb024d070e300c00e114000f6d7f,,,,,,,,,22.5,77,,,,,,,,1011.071,,,,,20.3,3632,,
2022-08-20 19:03:23,3845,10,-109,-0.8,146,0100c4024d070e300c00df14000f6da1,,,,,,,,,22.3,77,,,,,,,,1011.105,,,,,19.6,3632,,
2022-08-20 19:13:23,3846,10,-114,-3.8,146,0100bc024e070e300c00db14000f6d80,,,,,,,,,21.9,78,,,,,,,,1011.072,,,,,18.8,3632,,
2022-08-20 19:23:23,3847,10,-106,-2.5,146,0100b7024e070e300c00d714000f6d8e,,,,,,,,,21.5,78,,,,,,,,1011.086,,,,,18.3,3632,,
2022-08-20 19:33:24,3848,10,-115,-3,1105,0100b4024e070e300c00d414000f6db2,,,,,,,,,21.2,78,,,,,,,,1011.122,,,,,18,3632,,
2022-08-20 19:43:24,3849,10,-116,-5,1105,0100b2024e070e300c00d114000f6d95,,,,,,,,,20.9,78,,,,,,,,1011.093,,,,,17.8,3632,,
2022-08-20 19:53:23,3850,10,-115,-3,1105,0100ae024e070e300c00ce14000f6e0b,,,,,,,,,20.6,78,,,,,,,,1011.211,,,,,17.4,3632,,
2022-08-20 20:03:23,3851,10,-115,-6,1105,0100ac024e070e300c00cc14000f6d88,,,,,,,,,20.4,78,,,,,,,,1011.08,,,,,17.2,3632,,
2022-08-20 20:13:23,3852,10,-109,-4,146,0100aa024e070e2d0c00c914000f6df0,,,,,,,,,20.1,78,,,,,,,,1011.184,,,,,17,3629,,
2022-08-20 20:23:23,3853,10,-110,-3.2,146,0100a7024e070e300c00c814000f6edc,,,,,,,,,20,78,,,,,,,,1011.42,,,,,16.7,3632,,
2022-08-20 20:33:23,3854,10,-111,-12.2,146,0100a2024e070e300c00c514000f6e6f,,,,,,,,,19.7,78,,,,,,,,1011.311,,,,,16.2,3632,,
2022-08-20 20:43:23,3855,9,-113,-5.8,146,0100a2024e070e2d0c00c314000f6ed3,,,,,,,,,19.5,78,,,,,,,,1011.411,,,,,16.2,3629,,
2022-08-20 20:53:23,3856,9,-114,-2,1105,0100a0024e070e2d0c00c114000f6e99,,,,,,,,,19.3,78,,,,,,,,1011.353,,,,,16,3629,,
2022-08-20 21:03:23,3857,9,-115,-2,1105,01009e024e070e2d0c00c014000f6eeb,,,,,,,,,19.2,78,,,,,,,,1011.435,,,,,15.8,3629,,
2022-08-20 21:13:23,3858,9,-115,-3.5,146,01009d024e070e2d0c00bf14000f6e88,,,,,,,,,19.1,78,,,,,,,,1011.336,,,,,15.7,3629,,
2022-08-20 21:23:23,3859,9,-116,-11.8,146,01009c024e070e2b0c00bd14000f6e19,,,,,,,,,18.9,78,,,,,,,,1011.225,,,,,15.6,3627,,
2022-08-20 21:33:23,3860,9,-113,-4,1105,01009a024e070e2d0c00bc14000f6e80,,,,,,,,,18.8,78,,,,,,,,1011.328,,,,,15.4,3629,,
2022-08-20 21:43:23,3861,9,-115,-4,1105,010097024e070e2d0c00ba14000f6e6f,,,,,,,,,18.6,78,,,,,,,,1011.311,,,,,15.1,3629,,
2022-08-20 21:53:23,3862,9,-116,-5,1105,010095024e070e2d0c00b914000f6e90,,,,,,,,,18.5,78,,,,,,,,1011.344,,,,,14.9,3629,,
2022-08-20 22:03:23,3863,9,-116,-6,1105,010093024f070e2d0c00b814000f6e74,,,,,,,,,18.4,79,,,,,,,,1011.316,,,,,14.7,3629,,
2022-08-20 22:13:23,3864,9,-106,-11,1105,010091024f070e2b0c00b714000f6dd6,,,,,,,,,18.3,79,,,,,,,,1011.158,,,,,14.5,3627,,
2022-08-20 22:23:23,3865,9,-114,-11.2,146,010090024f070e2b0c00b514000f6e03,,,,,,,,,18.1,79,,,,,,,,1011.203,,,,,14.4,3627,,
2022-08-20 22:33:23,3866,9,-115,-7.5,146,01008f024f070e2b0c00b414000f6dbd,,,,,,,,,18,79,,,,,,,,1011.133,,,,,14.3,3627,,
2022-08-20 22:43:23,3867,9,-115,-6,146,01008e024f070e2b0c00b314000f6dce,,,,,,,,,17.9,79,,,,,,,,1011.15,,,,,14.2,3627,,
2022-08-20 22:53:23,3868,9,-110,-4.5,1105,01008d024f070e2b0c00b214000f6e1b,,,,,,,,,17.8,79,,,,,,,,1011.227,,,,,14.1,3627,,
2022-08-20 23:03:23,3869,9,-116,-7,1105,01008d024f070e2b0c00b114000f6e07,,,,,,,,,17.7,79,,,,,,,,1011.207,,,,,14.1,3627,,
2022-08-20 23:13:26,3870,9,-115,-4,1105,01008e024f070e2b0c00b014000f6dd6,,,,,,,,,17.6,79,,,,,,,,1011.158,,,,,14.2,3627,,
2022-08-20 23:23:23,3871,9,-116,-6.8,146,01008d024f070e2b0c00af14000f6e0c,,,,,,,,,17.5,79,,,,,,,,1011.212,,,,,14.1,3627,,
2022-08-20 23:33:26,3872,9,-109,-4,146,01008c024f070e2b0c00af14000f6dee,,,,,,,,,17.5,79,,,,,,,,1011.182,,,,,14,3627,,
2022-08-20 23:43:25,3873,9,-111,-1.8,146,01008c024f070e2b0c00ad14000f6dfb,,,,,,,,,17.3,79,,,,,,,,1011.195,,,,,14,3627,,
2022-08-20 23:53:22,3874,9,-111,-4.5,146,01008b024f070e2b0c00ad14000f6dca,,,,,,,,,17.3,79,,,,,,,,1011.146,,,,,13.9,3627,,
2022-08-21 00:03:23,3875,9,-116,-7,1105,010089024f070e2b0c00ab14000f6d8a,,,,,,,,,17.1,79,,,,,,,,1011.082,,,,,13.7,3627,,
2022-08-21 00:13:23,3876,9,-113,-2,1105,010087024f070e2d0c00aa14000f6ddd,,,,,,,,,17,79,,,,,,,,1011.165,,,,,13.5,3629,,
2022-08-21 00:23:23,3877,9,-115,-5,1105,010086024f070e2d0c00a914000f6d60,,,,,,,,,16.9,79,,,,,,,,1011.04,,,,,13.4,3629,,
2022-08-21 00:33:22,3878,9,-114,-3,1105,010085024f070e2d0c00a814000f6db6,,,,,,,,,16.8,79,,,,,,,,1011.126,,,,,13.3,3629,,
2022-08-21 00:43:22,3879,9,-114,-2,1105,010084024f070e2d0c00a714000f6d7f,,,,,,,,,16.7,79,,,,,,,,1011.071,,,,,13.2,3629,,
2022-08-21 01:03:22,3881,9,-115,-5,1105,010083024f070e300c00a514000f6d97,,,,,,,,,16.5,79,,,,,,,,1011.095,,,,,13.1,3632,,
2022-08-21 01:33:22,3884,9,-116,-7,1105,01007f0250070e300c00a214000f6d4f,,,,,,,,,16.2,80,,,,,,,,1011.023,,,,,12.7,3632,,
2022-08-21 01:43:22,3885,9,-111,-8,1105,01007f0250070e300c00a114000f6cd8,,,,,,,,,16.1,80,,,,,,,,1010.904,,,,,12.7,3632,,
2022-08-21 01:53:22,3886,9,-117,-7,1105,01007e0250070e300c00a114000f6c8a,,,,,,,,,16.1,80,,,,,,,,1010.826,,,,,12.6,3632,,
2022-08-21 02:03:22,3887,9,-111,-10,146,01007d0250070e300c00a014000f6c6f,,,,,,,,,16,80,,,,,,,,1010.799,,,,,12.5,3632,,
2022-08-21 02:13:22,3888,9,-116,-7,1105,01007d0250070e2d0c009f14000f6cd9,,,,,,,,,15.9,80,,,,,,,,1010.905,,,,,12.5,3629,,
2022-08-21 02:33:31,3890,9,-111,-7.2,146,01007b0250070e300c009d14000f6c9a,,,,,,,,,15.7,80,,,,,,,,1010.842,,,,,12.3,3632,,
2022-08-21 02:43:22,3891,9,-116,-4,1105,01007a0250070e300c009c14000f6c3b,,,,,,,,,15.6,80,,,,,,,,1010.747,,,,,12.2,3632,,
2022-08-21 02:53:23,3892,9,-105,-0.5,146,0100790250070e300c009c14000f6bf2,,,,,,,,,15.6,80,,,,,,,,1010.674,,,,,12.1,3632,,
2022-08-21 03:03:24,3893,9,-114,-9.2,146,0100780250070e300c009b14000f6bf9,,,,,,,,,15.5,80,,,,,,,,1010.681,,,,,12,3632,,
2022-08-21 03:13:48,3894,9,-105,-8.8,146,0100760250070e2d0c009b14000f6bd5,,,,,,,,,15.5,80,,,,,,,,1010.645,,,,,11.8,3629,,
2022-08-21 03:23:22,3895,9,-115,-5.2,146,0100760250070e300c009914000f6c0a,,,,,,,,,15.3,80,,,,,,,,1010.698,,,,,11.8,3632,,
2022-08-21 03:33:22,3896,9,-114,-5,1105,0100740250070e2d0c009914000f6b6c,,,,,,,,,15.3,80,,,,,,,,1010.54,,,,,11.6,3629,,
2022-08-21 03:43:24,3897,9,-109,-3.5,146,0100720250070e2d0c009814000f6b99,,,,,,,,,15.2,80,,,,,,,,1010.585,,,,,11.4,3629,,
2022-08-21 03:53:22,3898,9,-117,-7,1105,0100710250070e2d0c009714000f6c22,,,,,,,,,15.1,80,,,,,,,,1010.722,,,,,11.3,3629,,
2022-08-21 04:03:23,3899,9,-110,-6.2,146,0100720250070e300c009714000f6ba3,,,,,,,,,15.1,80,,,,,,,,1010.595,,,,,11.4,3632,,
2022-08-21 04:13:22,3900,9,-116,-8,1105,0100730250070e2b0c009614000f6c08,,,,,,,,,15,80,,,,,,,,1010.696,,,,,11.5,3627,,
2022-08-21 04:23:25,3901,9,-116,-6,1105,0100730250070e2b0c009614000f6b15,,,,,,,,,15,80,,,,,,,,1010.453,,,,,11.5,3627,,
2022-08-21 04:33:22,3902,9,-115,-8,1105,0100730250070e2b0c009514000f6aa8,,,,,,,,,14.9,80,,,,,,,,1010.344,,,,,11.5,3627,,
2022-08-21 04:43:22,3903,9,-108,-10,1105,0100760250070e2b0c009414000f6a3d,,,,,,,,,14.8,80,,,,,,,,1010.237,,,,,11.8,3627,,
2022-08-21 04:53:22,3904,9,-114,-6,1105,0100760250070e280c009414000f6a3f,,,,,,,,,14.8,80,,,,,,,,1010.239,,,,,11.8,3624,,
2022-08-21 05:03:25,3905,9,-114,-2,1105,0100760250070e280c009314000f6a70,,,,,,,,,14.7,80,,,,,,,,1010.288,,,,,11.8,3624,,
2022-08-21 05:13:22,3906,9,-115,-4,1105,0100740250070e280c009214000f6a50,,,,,,,,,14.6,80,,,,,,,,1010.256,,,,,11.6,3624,,
2022-08-21 05:23:22,3907,9,-116,-5,1105,0100720250070e280c009214000f6a03,,,,,,,,,14.6,80,,,,,,,,1010.179,,,,,11.4,3624,,
2022-08-21 05:33:22,3908,9,-116,-11.5,146,0100700250070e250c009114000f69ef,,,,,,,,,14.5,80,,,,,,,,1010.159,,,,,11.2,3621,,
2022-08-21 05:43:22,3909,9,-109,-7.2,146,01006e0250070e250c009114000f69d8,,,,,,,,,14.5,80,,,,,,,,1010.136,,,,,11,3621,,
2022-08-21 05:53:22,3910,9,-116,-5,1105,01006d0250070e250c009014000f6953,,,,,,,,,14.4,80,,,,,,,,1010.003,,,,,10.9,3621,,
2022-08-21 06:03:22,3911,9,-114,0,1105,01006d0250070e250c009014000f69e3,,,,,,,,,14.4,80,,,,,,,,1010.147,,,,,10.9,3621,,
2022-08-21 06:13:22,3912,9,-116,-6,1105,0100700250070e250c009014000f6a0a,,,,,,,,,14.4,80,,,,,,,,1010.186,,,,,11.2,3621,,
